player_id,player_name,position,year
27349,Alex Noren,CUT,2023
64442,Gordon Sargent,CUT,2023
06373,José María Olazábal,CUT,2023
40115,Adam Svensson,CUT,2023
01823,Larry Mize,CUT,2023
01717,Sandy Lyle,CUT,2023
25396,Kevin Na,W/D,2023
47483,Will Zalatoris,W/D,2023
26329,Louis Oosthuizen,W/D,2023
08793,Tiger Woods,W/D,2023
46046,Scottie Scheffler,1,2024
52955,Ludvig Åberg,2,2024
30911,Tommy Fleetwood,T3,2024
50525,Collin Morikawa,T3,2024
39977,Max Homa,T3,2024
47959,Bryson DeChambeau,T6,2024
35891,Cameron Smith,T6,2024
48081,Xander Schauffele,8,2024
47483,Will Zalatoris,T9,2024
57366,Cameron Young,T9,2024
34363,Tyrrell Hatton,T9,2024
45157,Cam Davis,T12,2024
48153,Matthieu Pavon,T12,2024
34360,Patrick Reed,T12,2024
47347,Adam Schenk,T12,2024
30926,Chris Kirk,T16,2024
52453,Nicolai Højgaard,T16,2024
33948,Byeong Hun An,T16,2024
49960,Sepp Straka,T16,2024
25900,Lucas Glover,T20,2024
49947,Taylor Moore,T20,2024
33141,Keegan Bradley,T22,2024
35450,Patrick Cantlay,T22,2024
34099,Harris English,T22,2024
24502,Adam Scott,T22,2024
37378,Min Woo Lee,T22,2024
45486,Joaquin Niemann,T22,2024
40098,Matt Fitzpatrick,T22,2024
28237,Rory McIlroy,T22,2024
37455,Si Woo Kim,T30,2024
55182,Tom Kim,T30,2024
28089,Jason Day,T30,2024
32102,Rickie Fowler,T30,2024
49771,J.T. Poston,T30,2024
56630,Akshay Bhatia,T35,2024
48117,Kurt Kitayama,T35,2024
27770,Camilo Villegas,T35,2024
39997,Corey Conners,T38,2024
32839,Hideki Matsuyama,T38,2024
29936,Ryan Fox,T38,2024
34098,Russell Henley,T38,2024
27129,Luke List,T38,2024
01810,Phil Mickelson,T43,2024
33204,Shane Lowry,T43,2024
06373,José María Olazábal,T45,2024
46970,Jon Rahm,T45,2024
32139,Danny Willett,T45,2024
36689,Brooks Koepka,T45,2024
47993,Denny McCarthy,T45,2024
51634,Sahith Theegala,T45,2024
34213,Grayson Murray,51,2024
47591,Eric Cole,52,2024
33399,Adam Hadwin,T53,2024
63807,Neal Shipley,T53,2024
40006,Erik van Rooyen,T55,2024
47420,Jake Knapp,T55,2024
29725,Tony Finau,T55,2024
33968,Thorbjørn Olesen,T58,2024
06567,Vijay Singh,T58,2024
08793,Tiger Woods,60,2024
24024,Zach Johnson,CUT,2024
33448,Justin Thomas,CUT,2024
51766,Wyndham Clark,CUT,2024
57362,Austin Eckroat,CUT,2024
59866,Nick Dunlap,CUT,2024
54628,Lee Hodges,CUT,2024
10423,Mike Weir,CUT,2024
22405,Justin Rose,CUT,2024
39971,Sungjae Im,CUT,2024
21209,Sergio Garcia,CUT,2024
54422,Christo Lamprecht,CUT,2024
46717,Viktor Hovland,CUT,2024
51586,Stewart Hagestad,CUT,2024
47504,Sam Burns,CUT,2024
34046,Jordan Spieth,CUT,2024
27644,Brian Harman,CUT,2024
25804,Bubba Watson,CUT,2024
34466,Peter Malnati,CUT,2024
36799,Stephan Jaeger,CUT,2024
61520,Santiago De la Fuente,CUT,2024
26331,Charl Schwartzel,CUT,2024
51287,Ryo Hisatsune,CUT,2024
01226,Fred Couples,CUT,2024
56513,Jasper Stubbs,CUT,2024
30925,Dustin Johnson,CUT,2024
31323,Gary Woodland,CUT,2024
25493,Nick Taylor,CUT,2024
33674,Adrian Meronk,CUT,2024
31646,Emiliano Grillo,CUT,2024
